"id","gender","age","province","income","bank","num_products","client_duration","payment","distrn","option","family","lapse_indicator","single_premium","couple_premium","family_premium"
X13636,Female,32,EC,,Capitec,3,0,Debit order,Broker,,,,,,
X10162,Male,47,GP,2500.0,Capitec,2,0,Debit order,Broker,,,,,,
X15328,Male,33,KZN,6500.0,Capitec,4,0,Debit order,Internal,,,,,,
X16869,Male,38,GP,18500.0,Capitec,1,0,Debit order,Broker,,,,,,
X15724,Male,40,WC,41900.0,Capitec,3,1,Debit order,Internal,,,,,,
X08985,Male,46,WC,10600.0,Capitec,2,0,Debit order,Internal,,,,,,
X13528,Male,34,KZN,,Capitec,1,0,Debit order,Digital,,,,,,
X07507,Female,39,GP,7100.0,FNB,5,0,Debit order,Broker,,,,,,
X10256,Male,61,EC,2400.0,Capitec,2,0,Debit order,Internal,,,,,,
X08379,Male,35,LP,14100.0,Standard,2,1,Debit order,Broker,,,,,,
X17130,Male,51,KZN,54300.0,FNB,3,3,Debit order,Internal,,,,,,
X10989,Male,41,GP,20600.0,Nedbank,4,0,Debit order,Internal,,,,,,
X04755,Male,44,GP,7500.0,FNB,2,0,Debit order,Broker,,,,,,
X09055,Male,46,WC,19900.0,Capitec,2,0,Debit order,Internal,,,,,,
X15413,Female,56,WC,8700.0,Standard,10,3,Debit order,Broker,,,,,,
X07814,Female,38,WC,13800.0,Capitec,1,1,Debit order,Internal,,,,,,
X16713,Male,42,GP,23300.0,ABSA,6,0,Stop order,Broker,,,,,,
X14485,Female,33,WC,2900.0,FNB,1,0,Stop order,Broker,,,,,,
X01809,Male,52,WC,,FNB,4,0,Stop order,Broker,,,,,,
X01178,Male,43,WC,6700.0,Standard,1,2,Stop order,Broker,,,,,,
X09958,Female,43,GP,6000.0,Nedbank,1,0,Stop order,Internal,,,,,,
X18887,Female,52,MP,14600.0,Capitec,2,0,Debit order,Broker,,,,,,
X12392,Female,43,WC,10600.0,Nedbank,3,0,Debit order,Broker,,,,,,
X03546,Female,41,GP,13500.0,Nedbank,1,1,Debit order,Broker,,,,,,
X03783,Male,53,WC,6700.0,Capitec,10,0,Debit order,Broker,,,,,,
X11327,Male,55,GP,13100.0,Capitec,4,0,Debit order,Broker,,,,,,
X06864,Female,53,LP,8000.0,Capitec,1,1,Debit order,Internal,,,,,,
X12352,Female,35,NW,14600.0,FNB,2,0,Debit order,Broker,,,,,,
X07878,Male,48,WC,59500.0,ABSA,3,0,Stop order,Broker,,,,,,
X03306,Male,48,NW,11700.0,Standard,9,1,Debit order,Broker,,,,,,
X18938,Male,44,EC,26800.0,FNB,1,0,Stop order,Internal,,,,,,
X01808,Male,48,KZN,5800.0,Capitec,4,0,Debit order,Broker,,,,,,
X19757,Female,60,FS,8400.0,Capitec,2,0,Debit order,Internal,,,,,,
X16741,Female,40,WC,21600.0,FNB,7,0,Debit order,Broker,,,,,,
X12267,Male,35,WC,19800.0,ABSA,1,1,Debit order,Digital,,,,,,
X05952,Male,58,EC,17200.0,FNB,2,2,Debit order,Internal,,,,,,
X03966,Male,52,KZN,18900.0,FNB,1,0,Debit order,Digital,,,,,,
X02266,Male,45,GP,8400.0,Capitec,1,4,Debit order,Broker,,,,,,
X13995,Female,52,FS,15500.0,Nedbank,4,1,Debit order,Broker,,,,,,
X01572,Male,38,EC,11700.0,FNB,6,3,Stop order,Broker,,,,,,
X15392,Male,44,WC,14900.0,Capitec,2,1,Debit order,Internal,,,,,,
X13024,Male,51,KZN,54100.0,Nedbank,1,2,Debit order,Broker,,,,,,
X00948,Male,58,GP,14200.0,FNB,4,0,Stop order,Broker,,,,,,
X17954,Male,49,LP,8100.0,Capitec,8,0,Debit order,Digital,,,,,,
X14673,Male,45,WC,3600.0,FNB,1,0,Stop order,Broker,,,,,,
X09089,Male,46,EC,3800.0,Capitec,4,0,Debit order,Broker,,,,,,
X01355,Female,46,GP,3000.0,Capitec,9,1,Debit order,Internal,,,,,,
X09009,Female,34,EC,2100.0,FNB,3,0,Debit order,Broker,,,,,,
X07047,Male,54,NC,17800.0,Capitec,1,4,Debit order,Broker,,,,,,
X04243,Female,32,WC,12200.0,FNB,4,2,Debit order,Broker,,,,,,
X09549,Male,31,WC,25800.0,Capitec,3,0,Debit order,Internal,,,,,,
X01769,Female,41,KZN,18200.0,ABSA,1,1,Debit order,Internal,,,,,,
X03329,Male,44,KZN,7000.0,Standard,2,1,Stop order,Internal,,,,,,
X10205,Female,44,GP,16300.0,Capitec,2,0,Debit order,Broker,,,,,,
X04110,Male,50,WC,23800.0,Capitec,6,3,Debit order,Broker,,,,,,
X07360,Male,48,EC,,,1,2,,Broker,,,,,,
X04684,Male,31,WC,13000.0,Capitec,4,2,Debit order,Internal,,,,,,
X02613,Male,43,WC,52700.0,FNB,2,0,Stop order,Broker,,,,,,
X11453,Male,49,EC,19500.0,ABSA,5,1,Debit order,Internal,,,,,,
X01789,Female,52,WC,19000.0,Standard,4,0,Debit order,Internal,,,,,,
X06862,Female,45,NC,14900.0,FNB,3,1,Debit order,Broker,,,,,,
X17443,Female,54,MP,8200.0,FNB,1,0,Debit order,Internal,,,,,,
X09465,Male,40,GP,,FNB,2,1,Debit order,Internal,,,,,,
X04610,Male,37,KZN,20100.0,Capitec,2,1,Debit order,Digital,,,,,,
X16555,Female,33,WC,4600.0,ABSA,2,1,Debit order,Broker,,,,,,
X11277,Male,45,GP,49000.0,ABSA,1,2,Debit order,Digital,,,,,,
X11945,Female,47,GP,39100.0,Capitec,3,1,Debit order,Broker,,,,,,
X17272,Male,50,EC,39200.0,Capitec,1,0,Debit order,Broker,,,,,,
X18438,Female,47,GP,22300.0,Standard,2,0,Debit order,Broker,,,,,,
X11806,Female,50,WC,27000.0,Other,1,0,Stop order,Broker,,,,,,
X07514,Female,37,KZN,4700.0,Other,1,2,Debit order,Internal,,,,,,
X03081,Female,53,MP,8400.0,Capitec,1,0,Debit order,Broker,,,,,,
X14288,Female,38,EC,17400.0,Capitec,1,0,Debit order,Broker,,,,,,
X10333,Female,44,MP,20600.0,FNB,2,1,Debit order,Internal,,,,,,
X17108,Male,44,EC,6000.0,Capitec,2,2,Debit order,Internal,,,,,,
X11125,Male,44,GP,4300.0,ABSA,1,1,Debit order,Broker,,,,,,
X00058,Male,37,NC,,,1,0,,Broker,,,,,,
X07887,Male,48,WC,17100.0,Capitec,3,0,Debit order,Digital,,,,,,
X06233,Female,51,MP,7700.0,Capitec,1,0,Debit order,Broker,,,,,,
X02446,Male,51,GP,19300.0,ABSA,2,0,Debit order,Broker,,,,,,
X16841,Female,35,KZN,13500.0,FNB,2,0,Debit order,Broker,,,,,,
X14395,Male,41,EC,11500.0,FNB,1,0,Debit order,Internal,,,,,,
X12869,Female,42,GP,2300.0,Other,10,1,Debit order,Digital,,,,,,
X16688,Male,47,KZN,8000.0,Capitec,1,1,Debit order,Internal,,,,,,
X13899,Male,60,KZN,,Capitec,2,1,Debit order,Digital,,,,,,
X16951,Male,39,GP,,,10,0,,Digital,,,,,,
X09239,Male,45,KZN,19300.0,Nedbank,2,5,Debit order,Internal,,,,,,
X09445,Female,42,KZN,22700.0,Capitec,4,1,Debit order,Broker,,,,,,
X15322,Female,38,KZN,30400.0,ABSA,1,5,Debit order,Broker,,,,,,
X15216,Male,40,KZN,3100.0,ABSA,5,1,Debit order,Broker,,,,,,
X05036,Female,39,MP,6200.0,Standard,5,2,Debit order,Broker,,,,,,
X14296,Male,41,NW,65200.0,ABSA,1,3,Stop order,Broker,,,,,,
X18770,Male,61,MP,3800.0,Capitec,4,1,Debit order,Digital,,,,,,
X17314,Male,52,MP,14800.0,Capitec,3,5,Debit order,Internal,,,,,,
X06400,Male,41,KZN,11900.0,Capitec,2,1,Debit order,Broker,,,,,,
X08594,Female,58,FS,10600.0,Nedbank,9,0,Debit order,Broker,,,,,,
X19541,Male,47,EC,17500.0,FNB,3,0,Stop order,Broker,,,,,,
X18812,Male,47,WC,10200.0,FNB,5,1,Stop order,Internal,,,,,,
X10527,Male,45,NC,,Standard,1,3,Debit order,Broker,,,,,,
X17962,Female,45,EC,10200.0,FNB,3,1,Debit order,Internal,,,,,,
X19138,Male,57,NW,27700.0,Capitec,2,0,Debit order,Internal,,,,,,
X19670,Male,51,MP,11700.0,FNB,2,0,Stop order,Internal,,,,,,
X18643,Female,46,WC,13100.0,Capitec,1,1,Debit order,Internal,,,,,,
X10242,Male,42,KZN,9000.0,Capitec,5,0,Debit order,Broker,,,,,,
X01976,Male,57,GP,7900.0,FNB,6,0,Debit order,Internal,,,,,,
X04201,Male,43,KZN,,Capitec,7,2,Debit order,Broker,,,,,,
X12211,Female,37,GP,9300.0,Capitec,3,4,Debit order,Broker,,,,,,
X19718,Male,39,MP,10000.0,Standard,2,3,Debit order,Internal,,,,,,
X14780,Female,47,FS,8200.0,FNB,1,0,Stop order,Broker,,,,,,
X09542,Female,45,GP,17600.0,Standard,5,4,Stop order,Internal,,,,,,
X19394,Male,46,WC,44400.0,Capitec,9,3,Debit order,Broker,,,,,,
X10043,Male,38,KZN,29900.0,ABSA,1,5,Stop order,Broker,,,,,,
X19470,Female,46,WC,18400.0,Capitec,2,0,Debit order,Internal,,,,,,
X18288,Male,43,EC,2800.0,Nedbank,2,3,Debit order,Broker,,,,,,
X15562,Female,50,WC,8100.0,Nedbank,1,2,Debit order,Broker,,,,,,
X09633,Male,46,FS,11700.0,Capitec,7,1,Debit order,Internal,,,,,,
X06889,Male,45,EC,4900.0,Standard,1,0,Debit order,Broker,,,,,,
X06578,Female,42,LP,10500.0,FNB,1,0,Debit order,Internal,,,,,,
X14989,Male,40,WC,59900.0,ABSA,5,2,Debit order,Broker,,,,,,
X13012,Male,41,WC,58200.0,Nedbank,2,4,Debit order,Broker,,,,,,
X07837,Male,42,EC,17000.0,Other,1,4,Debit order,Digital,,,,,,
X01869,Female,29,GP,33700.0,ABSA,1,0,Stop order,Broker,,,,,,
X19490,Female,49,GP,6200.0,FNB,3,0,Debit order,Broker,,,,,,
X08313,Male,60,NW,8300.0,FNB,2,0,Debit order,Broker,,,,,,
X08708,Male,49,EC,13700.0,Standard,1,2,Debit order,Internal,,,,,,
X12833,Male,57,KZN,12300.0,FNB,2,0,Debit order,Internal,,,,,,
X12336,Female,41,WC,9200.0,Capitec,6,1,Debit order,Digital,,,,,,
X05247,Male,41,EC,17400.0,FNB,4,0,Debit order,Broker,,,,,,
X15491,Male,42,WC,25800.0,Other,9,2,Debit order,Broker,,,,,,
X15231,Female,41,WC,18400.0,FNB,1,0,Debit order,Broker,,,,,,
X17456,Female,47,WC,7700.0,Capitec,1,5,Debit order,Internal,,,,,,
X12201,Male,38,WC,8500.0,FNB,1,1,Debit order,Internal,,,,,,
X18774,Male,55,GP,8100.0,Nedbank,1,2,Debit order,Internal,,,,,,
X10510,Female,45,GP,13900.0,FNB,2,1,Debit order,Internal,,,,,,
X15243,Female,42,EC,4200.0,Capitec,3,0,Debit order,Broker,,,,,,
X12149,Male,50,GP,22100.0,Standard,1,0,Debit order,Broker,,,,,,
X11116,Female,58,KZN,8500.0,ABSA,6,0,Debit order,Broker,,,,,,
X16471,Male,35,GP,23300.0,ABSA,2,0,Debit order,Broker,,,,,,
X13353,Male,33,KZN,12700.0,FNB,1,1,Stop order,Internal,,,,,,
X09475,Male,56,KZN,5200.0,ABSA,1,1,Debit order,Broker,,,,,,
X09040,Male,61,EC,19400.0,FNB,2,0,Debit order,Internal,,,,,,
X10460,Female,45,WC,28200.0,FNB,1,0,Stop order,Digital,,,,,,
X01468,Male,49,WC,10800.0,Standard,3,1,Debit order,Internal,,,,,,
X05694,Male,53,KZN,18500.0,Capitec,9,3,Debit order,Broker,,,,,,
X13465,Male,49,GP,10700.0,Capitec,4,1,Debit order,Broker,,,,,,
X13037,Female,35,WC,4400.0,Capitec,2,0,Debit order,Broker,,,,,,
X06267,Male,46,GP,2100.0,Capitec,5,0,Debit order,Internal,,,,,,
X06568,Male,51,WC,39700.0,Other,2,0,Debit order,Internal,,,,,,
X09423,Female,35,KZN,17300.0,Capitec,1,1,Debit order,Digital,,,,,,
X01812,Male,61,WC,3400.0,Capitec,3,0,Debit order,Internal,,,,,,
X17831,Male,42,GP,13900.0,Capitec,1,0,Debit order,Digital,,,,,,
X00611,Male,46,GP,23500.0,Nedbank,1,0,Debit order,Broker,,,,,,
X01758,Female,40,GP,3700.0,Capitec,1,4,Debit order,Broker,,,,,,
X09559,Female,33,MP,48500.0,FNB,1,0,Stop order,Internal,,,,,,
X08431,Male,47,WC,2800.0,Capitec,3,3,Debit order,Broker,,,,,,
X00872,Female,45,KZN,7600.0,FNB,5,0,Debit order,Broker,,,,,,
X03713,Male,45,WC,26000.0,Capitec,5,2,Debit order,Internal,,,,,,
X13720,Female,52,KZN,12300.0,FNB,1,0,Debit order,Broker,,,,,,
X14891,Male,43,WC,18600.0,FNB,2,1,Debit order,Broker,,,,,,
X13726,Male,41,GP,48900.0,Nedbank,2,1,Debit order,Broker,,,,,,
X16144,Female,54,GP,2100.0,Capitec,5,0,Debit order,Broker,,,,,,
X04274,Male,37,KZN,6100.0,Capitec,1,0,Debit order,Internal,,,,,,
X02874,Male,39,GP,4900.0,FNB,10,1,Debit order,Broker,,,,,,
X00468,Male,34,KZN,9500.0,Capitec,1,1,Debit order,Broker,,,,,,
X09582,Male,39,NW,29400.0,Other,4,1,Debit order,Broker,,,,,,
X13801,Female,44,GP,2100.0,Capitec,7,0,Debit order,Internal,,,,,,
X17169,Female,35,NC,28700.0,Capitec,2,5,Debit order,Broker,,,,,,
X02875,Male,51,MP,6300.0,Capitec,2,2,Debit order,Internal,,,,,,
X12453,Female,42,KZN,11800.0,FNB,2,0,Debit order,Digital,,,,,,
X18463,Female,42,GP,6200.0,Capitec,1,1,Debit order,Broker,,,,,,
X11285,Male,44,WC,11500.0,ABSA,1,0,Debit order,Broker,,,,,,
X14631,Female,42,WC,2800.0,Nedbank,4,2,Debit order,Broker,,,,,,
X18290,Female,33,NC,,ABSA,9,0,Stop order,Internal,,,,,,
X10468,Male,34,GP,20300.0,FNB,3,1,Debit order,Broker,,,,,,
X00814,Male,44,EC,5400.0,Standard,1,0,Debit order,Digital,,,,,,
X07007,Male,42,MP,20400.0,Capitec,2,3,Debit order,Broker,,,,,,
X17772,Female,46,WC,10400.0,Capitec,2,2,Debit order,Internal,,,,,,
X08109,Female,51,WC,,,10,1,,Broker,,,,,,
X10216,Female,52,KZN,6900.0,ABSA,4,0,Stop order,Broker,,,,,,
X15886,Male,50,KZN,1030000.0,Capitec,1,1,Debit order,Broker,,,,,,
X13483,Male,48,WC,11400.0,FNB,3,0,Debit order,Broker,,,,,,
X19386,Female,47,GP,4400.0,Capitec,2,3,Debit order,Internal,,,,,,
X15015,Female,42,LP,10900.0,Capitec,5,0,Debit order,Internal,,,,,,
X06493,Female,52,KZN,14000.0,Capitec,2,0,Debit order,Internal,,,,,,
X13892,Male,52,WC,9600.0,ABSA,9,1,Debit order,Broker,,,,,,
X17084,Male,55,KZN,,Capitec,5,5,Debit order,Broker,,,,,,
X01718,Male,48,NW,83400.0,FNB,3,0,Stop order,Broker,,,,,,
X07116,Male,50,MP,11200.0,Standard,1,1,Debit order,Broker,,,,,,
X09565,Female,37,KZN,9900.0,FNB,3,0,Stop order,Digital,,,,,,
X06040,Male,44,WC,33200.0,Capitec,3,0,Debit order,Broker,,,,,,
X10252,Male,25,KZN,4800.0,Standard,4,0,Debit order,Digital,,,,,,
X15744,Male,48,WC,91400.0,Nedbank,2,4,Debit order,Broker,,,,,,
X12218,Female,59,KZN,2700.0,Capitec,2,1,Debit order,Internal,,,,,,
X02762,Male,58,MP,56600.0,FNB,1,1,Debit order,Broker,,,,,,
X01395,Female,49,WC,6100.0,Standard,3,0,Stop order,Internal,,,,,,
X18335,Male,47,KZN,,Capitec,3,1,Debit order,Broker,,,,,,
X18097,Male,47,KZN,14700.0,ABSA,1,0,Debit order,Digital,,,,,,
X08836,Male,51,GP,4800.0,Capitec,7,1,Debit order,Broker,,,,,,
X08018,Male,49,GP,4900.0,Standard,8,1,Debit order,Internal,,,,,,
X04770,Female,55,KZN,7400.0,Nedbank,3,0,Debit order,Broker,,,,,,
X17755,Male,35,WC,2900.0,Standard,4,0,Debit order,Internal,,,,,,
X09432,Female,27,MP,9400.0,Capitec,2,0,Debit order,Internal,,,,,,
X14557,Male,38,NW,3600.0,Capitec,1,0,Debit order,Broker,,,,,,
X08892,Female,43,KZN,9800.0,Capitec,1,0,Debit order,Internal,,,,,,
X02654,Female,37,FS,,FNB,1,3,Debit order,Broker,,,,,,
X17010,Female,57,MP,3200.0,ABSA,3,2,Stop order,Broker,,,,,,
X15699,Female,58,WC,8600.0,ABSA,2,3,Debit order,Broker,,,,,,
X13301,Male,54,MP,4800.0,Capitec,1,3,Debit order,Internal,,,,,,
X07536,Male,47,EC,9600.0,FNB,3,0,Debit order,Broker,,,,,,
X11133,Female,47,MP,32200.0,Other,1,2,Stop order,Digital,,,,,,
X19901,Male,52,LP,11000.0,Standard,3,0,Stop order,Internal,,,,,,
X17322,Female,54,GP,25000.0,FNB,5,4,Stop order,Internal,,,,,,
X15624,Male,67,NC,,Capitec,2,2,Debit order,Internal,,,,,,
X11815,Male,39,WC,17000.0,ABSA,6,0,Debit order,Internal,,,,,,
X03638,Male,36,MP,28000.0,Standard,10,1,Debit order,Internal,,,,,,
X04846,Female,47,KZN,17600.0,FNB,3,0,Debit order,Broker,,,,,,
X03288,Female,51,EC,5300.0,Capitec,1,3,Debit order,Broker,,,,,,
X01836,Male,58,GP,24100.0,Capitec,2,2,Debit order,Digital,,,,,,
X00693,Female,45,GP,,Standard,4,0,Debit order,Broker,,,,,,
X15016,Female,45,FS,22600.0,Capitec,3,1,Debit order,Internal,,,,,,
X01214,Male,50,EC,17600.0,FNB,2,0,Debit order,Broker,,,,,,
X13150,Female,50,NW,55300.0,Standard,4,0,Stop order,Broker,,,,,,
X00255,Female,54,WC,18300.0,Nedbank,1,1,Debit order,Internal,,,,,,
X15803,Male,40,WC,10400.0,Capitec,10,5,Debit order,Internal,,,,,,
X14063,Female,36,EC,66400.0,FNB,2,0,Stop order,Broker,,,,,,
X09249,Male,39,GP,,Capitec,4,2,Debit order,Digital,,,,,,
X08574,Female,34,LP,22500.0,Capitec,2,3,Debit order,Internal,,,,,,
X18743,Female,49,LP,10400.0,Nedbank,1,2,Debit order,Broker,,,,,,
X10215,Male,46,EC,14700.0,Capitec,4,1,Debit order,Broker,,,,,,
X13598,Male,45,KZN,11600.0,Other,2,1,Debit order,Broker,,,,,,
X15415,Female,46,KZN,2200.0,Capitec,4,1,Debit order,Broker,,,,,,
X04776,Male,53,GP,24400.0,Capitec,1,1,Debit order,Broker,,,,,,
X18928,Female,46,KZN,55400.0,FNB,6,0,Debit order,Broker,,,,,,
X16718,Female,33,WC,,FNB,3,2,Stop order,Broker,,,,,,
X06626,Male,51,NW,40300.0,Other,6,2,Debit order,Broker,,,,,,
X05986,Male,45,MP,17300.0,Capitec,7,1,Debit order,Internal,,,,,,
X11529,Female,46,GP,21500.0,Capitec,2,1,Debit order,Broker,,,,,,
X17888,Female,45,FS,10400.0,Capitec,2,1,Debit order,Broker,,,,,,
X17970,Female,41,EC,7300.0,Capitec,1,2,Debit order,Broker,,,,,,
X13672,Female,43,GP,22000.0,Standard,7,0,Debit order,Broker,,,,,,
X02433,Male,45,MP,29300.0,Standard,1,0,Debit order,Broker,,,,,,
X04388,Female,45,GP,2800.0,Capitec,3,1,Debit order,Broker,,,,,,
X04031,Female,51,GP,11300.0,Capitec,1,0,Debit order,Internal,,,,,,
X06025,Female,35,WC,6500.0,Other,4,1,Stop order,Broker,,,,,,
X02650,Female,46,WC,50700.0,ABSA,7,2,Debit order,Internal,,,,,,
X09435,Male,53,GP,3500.0,Capitec,4,0,Debit order,Digital,,,,,,
X19045,Male,45,WC,20100.0,Nedbank,4,2,Debit order,Broker,,,,,,
X17874,Female,48,KZN,9500.0,FNB,1,5,Stop order,Broker,,,,,,
X13142,Female,52,MP,50100.0,FNB,4,2,Stop order,Broker,,,,,,
X13844,Female,32,WC,4900.0,Capitec,2,1,Debit order,Internal,,,,,,
X09323,Female,46,MP,5500.0,Capitec,7,0,Debit order,Broker,,,,,,
X15923,Female,45,WC,15100.0,ABSA,1,0,Debit order,Broker,,,,,,
X10643,Male,44,KZN,3300.0,Standard,2,0,Debit order,Broker,,,,,,
X17428,Male,43,EC,69900.0,ABSA,6,1,Stop order,Broker,,,,,,
X11957,Female,38,NW,8800.0,Capitec,7,1,Debit order,Broker,,,,,,
X12094,Female,45,MP,10000.0,Capitec,1,1,Debit order,Digital,,,,,,
X18829,Male,48,WC,10700.0,Capitec,1,2,Debit order,Broker,,,,,,
X11403,Male,41,GP,31600.0,FNB,2,0,Debit order,Broker,,,,,,
X14096,Male,40,GP,19300.0,Capitec,1,4,Debit order,Internal,,,,,,
X07824,Female,36,KZN,2300.0,Capitec,3,0,Debit order,Internal,,,,,,
X09747,Female,50,KZN,48900.0,Nedbank,2,0,Stop order,Broker,,,,,,
X18162,Female,44,WC,5800.0,Capitec,2,0,Debit order,Internal,,,,,,
X06940,Female,37,KZN,32800.0,Capitec,2,0,Debit order,Broker,,,,,,
X14919,Male,41,GP,63600.0,Standard,2,3,Debit order,Internal,,,,,,
X01062,Female,40,GP,17100.0,ABSA,9,1,Debit order,Broker,,,,,,
X13640,Male,42,EC,14700.0,Capitec,3,2,Debit order,Broker,,,,,,
X11422,Female,53,EC,,Capitec,5,1,Debit order,Internal,,,,,,
X15032,Female,43,FS,23700.0,Nedbank,5,0,Debit order,Internal,,,,,,
X18923,Male,59,GP,42900.0,FNB,1,1,Debit order,Broker,,,,,,
X02405,Male,61,WC,82800.0,Nedbank,4,1,Stop order,Broker,,,,,,
X15467,Male,47,FS,9900.0,FNB,1,2,Stop order,Broker,,,,,,
X14336,Female,54,GP,18200.0,Standard,1,0,Debit order,Broker,,,,,,
X00425,Male,43,WC,4300.0,Capitec,1,0,Debit order,Digital,,,,,,
X02141,Female,51,WC,4800.0,Standard,1,1,Stop order,Internal,,,,,,
X01518,Female,52,WC,8400.0,FNB,4,0,Debit order,Broker,,,,,,
X10328,Female,49,EC,5000.0,FNB,4,0,Debit order,Broker,,,,,,
X13285,Male,51,EC,33200.0,Capitec,2,0,Debit order,Broker,,,,,,
X10618,Male,49,WC,28500.0,FNB,9,0,Debit order,Broker,,,,,,
X08820,Female,46,LP,11800.0,Capitec,3,1,Debit order,Broker,,,,,,
X19016,Male,51,GP,11100.0,Standard,9,2,Debit order,Internal,,,,,,
X10047,Female,39,GP,12400.0,ABSA,1,0,Debit order,Internal,,,,,,
X04113,Female,50,WC,16500.0,Capitec,1,1,Debit order,Broker,,,,,,
X10713,Female,31,MP,41800.0,FNB,2,4,Debit order,Broker,,,,,,
X02693,Male,53,WC,26400.0,ABSA,4,0,Debit order,Internal,,,,,,
X11203,Female,28,MP,12600.0,Capitec,1,1,Debit order,Broker,,,,,,
X19953,Female,45,WC,44800.0,FNB,2,3,Debit order,Broker,,,,,,
X13271,Female,40,EC,17000.0,FNB,1,0,Stop order,Digital,,,,,,
X10138,Female,50,GP,15500.0,Capitec,1,1,Debit order,Internal,,,,,,
X19014,Female,28,EC,300000.0,ABSA,4,4,Debit order,Broker,,,,,,
X15262,Male,33,WC,6600.0,Capitec,4,0,Debit order,Digital,,,,,,
X15662,Female,46,EC,6000.0,Capitec,4,1,Debit order,Broker,,,,,,
X08439,Male,39,GP,3800.0,Capitec,1,1,Debit order,Broker,,,,,,
X17267,Male,53,WC,23200.0,Capitec,2,0,Debit order,Broker,,,,,,
X17886,Female,34,EC,6000.0,Other,7,0,Debit order,Internal,,,,,,
X09572,Male,40,KZN,3300.0,Standard,1,1,Stop order,Internal,,,,,,
X03252,Male,57,WC,4800.0,Standard,1,2,Debit order,Internal,,,,,,
X08954,Female,47,FS,9900.0,Capitec,1,2,Debit order,Broker,,,,,,
X17924,Male,33,WC,40900.0,Nedbank,2,0,Debit order,Broker,,,,,,
X19534,Female,35,KZN,3900.0,ABSA,2,0,Stop order,Internal,,,,,,
X07721,Male,45,NW,18500.0,FNB,1,0,Debit order,Digital,,,,,,
X19450,Male,36,WC,28100.0,Capitec,5,0,Debit order,Broker,,,,,,
X16078,Female,42,GP,7800.0,FNB,4,0,Debit order,Internal,,,,,,
X13802,Male,54,GP,3900.0,Nedbank,8,2,Stop order,Digital,,,,,,
X18607,Male,40,EC,43900.0,Standard,1,1,Debit order,Internal,,,,,,
X14180,Male,42,FS,19900.0,ABSA,10,0,Debit order,Broker,,,,,,
X09491,Male,49,GP,68900.0,Standard,2,0,Debit order,Broker,,,,,,
X10222,Male,40,KZN,49700.0,ABSA,1,0,Debit order,Broker,,,,,,
X00656,Female,34,KZN,8200.0,Nedbank,1,0,Debit order,Broker,,,,,,
X09989,Male,50,GP,61500.0,FNB,3,5,Debit order,Broker,,,,,,
X02505,Female,43,WC,13700.0,Nedbank,8,2,Stop order,Internal,,,,,,
X14816,Female,49,FS,92700.0,FNB,3,0,Debit order,Broker,,,,,,
X11330,Male,53,EC,,FNB,10,1,Debit order,Internal,,,,,,
X07966,Female,52,WC,5300.0,Capitec,1,1,Debit order,Broker,,,,,,
X00365,Male,38,EC,19400.0,Capitec,1,0,Debit order,Broker,,,,,,
X15334,Male,45,KZN,4800.0,Capitec,2,3,Debit order,Internal,,,,,,
X07219,Female,46,EC,9500.0,FNB,2,2,Debit order,Broker,,,,,,
X14312,Male,38,EC,46600.0,FNB,5,0,Stop order,Broker,,,,,,
X16261,Male,53,NW,2100.0,Capitec,6,1,Debit order,Broker,,,,,,
X09182,Female,37,EC,6500.0,FNB,3,1,Debit order,Broker,,,,,,
X05472,Female,39,KZN,6400.0,Capitec,1,1,Debit order,Internal,,,,,,
X13902,Female,48,WC,11900.0,Capitec,8,2,Debit order,Broker,,,,,,
X09000,Male,48,KZN,10700.0,FNB,1,0,Debit order,Broker,,,,,,
X06427,Male,45,GP,79200.0,Standard,1,0,Debit order,Internal,,,,,,
X00972,Female,39,WC,11700.0,ABSA,2,0,Debit order,Broker,,,,,,
X15431,Female,48,EC,34600.0,Standard,5,0,Stop order,Internal,,,,,,
X18537,Female,35,WC,12000.0,Nedbank,1,3,Debit order,Internal,,,,,,
X04861,Female,47,GP,14900.0,FNB,2,0,Debit order,Broker,,,,,,
X18217,Female,32,GP,5500.0,Nedbank,1,1,Stop order,Internal,,,,,,
X04448,Female,48,KZN,4000.0,Capitec,4,0,Debit order,Broker,,,,,,
X03254,Male,52,GP,,FNB,1,0,Debit order,Internal,,,,,,
X08597,Male,47,LP,3500.0,FNB,5,0,Debit order,Broker,,,,,,
X04058,Female,46,GP,11100.0,FNB,3,1,Debit order,Internal,,,,,,
X18311,Female,48,MP,22200.0,Capitec,10,2,Debit order,Broker,,,,,,
X11698,Female,39,KZN,8600.0,Other,5,0,Stop order,Broker,,,,,,
X13057,Male,46,MP,49800.0,ABSA,1,2,Debit order,Broker,,,,,,
X12266,Male,48,MP,16600.0,Capitec,2,5,Debit order,Internal,,,,,,
X17727,Female,49,LP,4100.0,ABSA,3,0,Stop order,Internal,,,,,,
X05935,Male,41,FS,4200.0,FNB,9,0,Debit order,Internal,,,,,,
X09737,Male,48,EC,21900.0,Standard,2,0,Debit order,Digital,,,,,,
X01957,Female,33,KZN,31400.0,Standard,2,0,Debit order,Broker,,,,,,
X09378,Female,41,KZN,13900.0,ABSA,3,0,Debit order,Broker,,,,,,
X01257,Male,51,GP,7200.0,FNB,1,0,Debit order,Internal,,,,,,
X19831,Male,62,WC,,FNB,7,0,Debit order,Digital,,,,,,
X06375,Male,51,WC,8400.0,Capitec,3,3,Debit order,Broker,,,,,,
