id,gender,age,province,income,bank,num_products,client_duration,payment,distrn
X17430,M,55,KZN,30200.0,Standard,6,0,Debit order,Broker
X17431,F,38,KZN,680000.0,ABSA,1,3,Debit order,Internal
X17432,M,45,KZN,20700.0,Standard,3,0,Debit order,Broker
X17433,Male,47,GP,38400.0,Capitec,7,0,Debit order,Broker
X17434,F,42,LP,3600.0,Capitec,6,0,Debit order,Internal
X17435,M,59,LP,6200.0,Standard,3,4,Stop order,Broker
X17436,F,48,KZN,3200.0,Standard,1,1,Debit order,Broker
X17437,M,43,WC,10300.0,Capitec,6,0,Debit order,Internal
X17438,M,40,GP,5400.0,Standard,1,0,Debit order,Internal
X17439,M,48,WC,36700.0,FNB,2,2,Stop order,Broker
X17440,F,38,NW,4800.0,Capitec,3,1,Debit order,Internal
X17441,F,35,LP,7200.0,ABSA,3,0,Debit order,Internal
X17442,F,55,FS,18800.0,Standard,7,2,Debit order,Broker
X17443,Female,54,MP,8200.0,FNB,1,0,Debit order,Internal
X17444,M,45,WC,5400.0,FNB,3,1,Debit order,Broker
X17445,M,39,EC,59200.0,FNB,8,1,Debit order,Broker
X17446,M,49,KZN,3100.0,ABSA,1,1,Debit order,Internal
X17447,M,41,LP,16500.0,Standard,2,0,Debit order,Internal
X17448,F,51,EC,22100.0,Capitec,1,0,Debit order,Internal
X17449,F,41,GP,39400.0,Standard,2,2,Debit order,Broker
X17450,M,39,WC,21700.0,Standard,6,0,Debit order,Internal
X17451,F,48,KZN,33100.0,Capitec,5,2,Debit order,Broker
X17452,M,41,NW,28200.0,Nedbank,1,0,Debit order,Broker
X17453,M,44,NC,30900.0,FNB,4,2,Debit order,Internal
X17454,M,42,FS,7000.0,Standard,1,1,Debit order,Broker
X17455,F,47,WC,89200.0,Other,2,0,Debit order,Internal
X17456,F,47,WC,7700.0,Capitec,1,5,Debit order,Internal
X17457,F,41,KZN,55000.0,Standard,6,0,Debit order,Broker
X17458,F,42,WC,16100.0,Capitec,7,1,Debit order,Internal
X17459,M,48,NW,20100.0,Capitec,2,1,Debit order,Internal
X17460,F,45,KZN,6500.0,Nedbank,2,0,Debit order,Digital
X17461,F,43,WC,31700.0,Standard,3,0,Debit order,Broker
X17462,F,44,KZN,7000.0,ABSA,2,1,Debit order,Broker
X17463,F,45,GP,3500.0,Capitec,2,0,Debit order,Broker
X17464,F,43,GP,,FNB,4,1,Stop order,Internal
X17465,M,48,GP,2990000.0,FNB,2,1,Debit order,Broker
X17466,F,36,KZN,13900.0,Capitec,6,0,Debit order,Internal
X17467,M,42,NC,11100.0,Capitec,2,1,Debit order,Internal
X17468,M,38,GP,7400.0,Capitec,10,0,Debit order,Internal
X17469,M,51,LP,48100.0,FNB,3,1,Debit order,Broker
X17470,F,38,LP,19400.0,Nedbank,2,0,Stop order,Broker
X17471,F,36,NW,2600.0,Capitec,2,0,Debit order,Internal
X17472,F,42,KZN,18500.0,,1,0,,Broker
X17473,F,38,LP,4940000.0,Nedbank,2,0,Debit order,Broker
X17474,M,43,NW,,Capitec,4,1,Debit order,Internal
X17475,F,33,WC,12000.0,Nedbank,1,0,Debit order,Internal
X17476,F,44,GP,7200.0,Capitec,1,0,Debit order,Broker
X17477,F,47,FS,16900.0,Standard,2,1,Debit order,Broker
X17478,M,50,WC,79900.0,FNB,9,1,Debit order,Internal
X17479,F,39,FS,4700.0,Capitec,2,0,Debit order,Broker
X17480,M,52,GP,58500.0,Nedbank,2,4,Debit order,Digital
X17481,M,53,WC,17500.0,Capitec,3,2,Debit order,Broker
X17482,M,42,GP,13700.0,FNB,2,3,Stop order,Broker
X17483,M,43,NC,9500.0,FNB,1,1,Stop order,Internal
X17484,M,55,GP,16900.0,ABSA,2,5,Stop order,Internal
X17485,M,54,KZN,21400.0,ABSA,1,5,Stop order,Internal
X17486,M,48,GP,14200.0,Capitec,4,2,Debit order,Broker
X17487,Female,47,MP,53700.0,ABSA,1,2,Debit order,Internal
X17488,M,48,NC,24600.0,Standard,5,0,Stop order,Internal
X17489,M,37,WC,4400.0,FNB,2,0,Debit order,Broker
X17490,Female,44,WC,29700.0,Standard,1,0,Debit order,Broker
X17491,M,39,NW,18700.0,Standard,4,1,Debit order,Internal
X17492,F,46,LP,3700.0,Standard,1,1,Debit order,Broker
X17493,M,39,WC,8300.0,Capitec,2,0,Debit order,Broker
X17494,M,46,GP,11500.0,Standard,2,0,Debit order,Internal
X17495,M,50,EC,11800.0,Standard,2,1,Debit order,Internal
X17496,F,59,GP,4200.0,ABSA,3,0,Stop order,Internal
X17497,Female,40,GP,41100.0,Nedbank,2,0,Debit order,Broker
X17498,M,44,KZN,18100.0,FNB,4,0,Debit order,Internal
X17499,F,61,KZN,41200.0,,3,0,,Broker
X17500,Female,47,NW,23100.0,Nedbank,4,3,Stop order,Digital
X17501,F,35,WC,13300.0,Capitec,2,1,Debit order,Internal
X17502,M,49,EC,20400.0,ABSA,2,0,Debit order,Internal
X17503,M,46,KZN,2100.0,Other,10,0,Debit order,Broker
X17504,F,47,WC,11400.0,ABSA,5,1,Debit order,Broker
X17505,F,50,MP,14200.0,Capitec,1,1,Debit order,Internal
X17506,F,43,KZN,31000.0,Standard,6,0,Debit order,Brooker
X17507,M,52,WC,3800.0,Capitec,2,4,Debit order,Broker
X17508,M,42,MP,3800.0,Capitec,7,0,Debit order,Broker
X17509,F,34,NC,26700.0,Capitec,4,1,Debit order,Broker
X17510,M,36,GP,7300.0,Capitec,1,0,Debit order,Broker
X17511,F,44,WC,12700.0,ABSA,1,1,Debit order,Internal
X17512,F,48,FS,51800.0,ABSA,1,0,Debit order,Broker
X17513,F,37,MP,2500.0,Capitec,3,4,Debit order,Broker
X17514,M,48,KZN,12200.0,FNB,5,0,Debit order,Broker
X17515,F,40,WC,8900.0,Capitec,1,1,Debit order,Broker
X17516,Female,40,WC,6800.0,Standard,1,1,Debit order,Broker
X17517,F,47,KZN,11000.0,Capitec,3,2,Debit order,Broker
X17518,F,41,WC,24400.0,FNB,5,0,Debit order,Broker
X17519,F,40,WC,6800.0,Capitec,2,0,Debit order,Broker
X17520,M,50,GP,12000.0,Nedbank,3,1,Debit order,Broker
X17521,M,42,NW,36400.0,Standard,1,0,Stop order,Broker
X17522,F,49,WC,34500.0,ABSA,1,0,Stop order,Broker
X17523,Male,43,EC,14800.0,ABSA,1,0,Debit order,Broker
X17524,F,56,GP,6900.0,Capitec,2,2,Debit order,Internal
X17525,M,47,MP,86800.0,ABSA,5,3,Debit order,Broker
X17526,F,51,KZN,4000.0,Standard,10,2,Debit order,Internal
X17527,M,47,NW,9700.0,Capitec,7,0,Debit order,Internal
X17528,M,46,WC,34800.0,Capitec,1,0,Debit order,Broker
X17529,M,47,NW,25700.0,Nedbank,1,0,Debit order,Broker
X17530,F,47,KZN,18400.0,Capitec,1,0,Debit order,Broker
X17531,F,43,EC,14400.0,Capitec,10,0,Debit order,Internal
X17532,F,41,KZN,7900.0,FNB,4,1,Debit order,Internal
X17533,M,35,EC,10400.0,Capitec,4,0,Debit order,Broker
X17534,M,44,MP,14900.0,FNB,2,1,Debit order,Broker
X17535,Male,56,LP,7600.0,ABSA,10,1,Debit order,Internal
X17536,F,43,FS,2800.0,Capitec,4,1,Debit order,Internal
X17537,F,31,NW,12600.0,Capitec,4,0,Debit order,Internal
X17538,F,37,MP,2900.0,Capitec,4,1,Debit order,Internal
X17539,M,43,KZN,11600.0,Capitec,3,0,Debit order,Broker
X17540,M,55,GP,5900.0,Capitec,1,0,Debit order,Broker
X17541,F,36,KZN,7400.0,FNB,1,0,Debit order,Broker
X17542,M,44,LP,13000.0,ABSA,3,1,Debit order,Internal
X17543,M,55,GP,17600.0,Capitec,7,1,Debit order,Broker
X17544,M,34,GP,2100.0,FNB,2,0,Stop order,Internal
X17545,F,45,NC,10800.0,Capitec,2,0,Debit order,Broker
X17546,M,53,NW,9700.0,Nedbank,8,0,Stop order,Broker
X17547,M,46,GP,39900.0,Capitec,5,0,Debit order,Broker
X17548,M,50,WC,37800.0,FNB,4,3,Stop order,Broker
X17549,M,47,KZN,5300.0,Nedbank,7,2,Debit order,Internal
X17550,Female,32,WC,45900.0,ABSA,2,2,Debit order,Broker
X17551,M,48,KZN,21200.0,Capitec,2,0,Debit order,Broker
X17552,Male,45,WC,10500.0,Capitec,4,0,Debit order,Digital
X17553,M,33,FS,13100.0,Nedbank,2,0,Stop order,Internal
X17554,M,43,GP,3300.0,Capitec,4,0,Debit order,Internal
X17555,F,53,NW,30700.0,ABSA,4,0,Debit order,Internal
X17556,Male,55,GP,31800.0,ABSA,3,2,Debit order,Internal
X17557,M,48,KZN,13200.0,Standard,5,3,Debit order,Broker
X17558,M,45,GP,2600.0,Capitec,1,0,Debit order,Internal
X17559,Male,43,KZN,8000.0,Capitec,1,0,Debit order,Internal
X17560,M,47,KZN,,Standard,1,4,Debit order,Internal
X17561,F,46,EC,7700.0,Nedbank,2,0,Stop order,Broker
X17562,M,51,MP,8000.0,Capitec,2,0,Debit order,Broker
X17563,F,42,MP,18200.0,Standard,7,1,Stop order,Internal
X17564,M,52,KZN,38500.0,Capitec,4,0,Debit order,Broker
X17565,Male,56,WC,15200.0,Capitec,1,1,Debit order,Internal
X17566,F,43,WC,31500.0,FNB,1,1,Debit order,Broker
X17567,F,41,WC,13700.0,Capitec,1,0,Debit order,Internal
X17568,F,49,MP,7600.0,Capitec,4,0,Debit order,Broker
X17569,M,43,WC,81200.0,FNB,2,1,Debit order,Internal
X17570,M,44,NW,57800.0,Standard,2,1,Stop order,Broker
X17571,F,45,EC,13100.0,Standard,1,0,Debit order,Internal
X17572,F,43,LP,3300.0,Capitec,9,4,Debit order,Broker
X17573,F,47,GP,14800.0,Capitec,2,1,Debit order,Internal
X17574,M,46,KZN,27000.0,FNB,7,2,Debit order,Broker
X17575,M,44,NW,15500.0,Capitec,1,4,Debit order,Internal
X17576,F,35,KZN,4600.0,Standard,3,1,Debit order,Internal
X17577,M,53,WC,29000.0,Capitec,2,2,Debit order,Broker
X17578,F,37,WC,10000.0,Standard,4,1,Debit order,Broker
X17579,M,44,KZN,7600.0,ABSA,2,2,Stop order,Internal
X17580,F,29,GP,5100.0,Capitec,4,0,Debit order,Internal
X17581,F,52,FS,23300.0,Capitec,5,1,Debit order,Broker
X17582,M,51,WC,4700.0,Capitec,10,1,Debit order,Internal
X17583,F,45,MP,20300.0,Capitec,5,0,Debit order,Internal
X17584,M,37,GP,26100.0,FNB,1,0,Stop order,Broker
X17585,F,57,FS,5200.0,ABSA,1,0,Debit order,Broker
X17586,F,40,NC,8000.0,FNB,2,3,Debit order,Internal
X17587,F,44,LP,,,2,2,,Internal
X17588,Male,46,GP,12200.0,ABSA,3,0,Debit order,Broker
X17589,M,43,MP,8500.0,Capitec,4,1,Debit order,Broker
X17590,M,34,NW,46200.0,Standard,10,4,Debit order,Broker
X17591,F,44,GP,4500.0,Other,1,1,Debit order,Internal
X17592,F,37,LP,5600.0,Capitec,10,3,Debit order,Broker
X17593,M,43,GP,6200.0,Capitec,1,0,Debit order,Digital
X17594,M,51,MP,15200.0,FNB,1,0,Debit order,Broker
X17595,F,43,WC,9000.0,Capitec,3,0,Debit order,Internal
X17596,M,48,KZN,33500.0,ABSA,1,2,Debit order,Internal
X17597,F,44,GP,5900.0,Capitec,4,0,Debit order,Broker
X17598,M,54,LP,3200.0,Standard,1,0,Debit order,Digital
X17599,F,33,WC,11000.0,Capitec,10,0,Debit order,Internal
X17600,F,43,WC,3700.0,Capitec,9,2,Debit order,Internal
X17601,F,37,WC,410000.0,Capitec,2,2,Debit order,Broker
X17602,F,38,WC,38300.0,ABSA,3,0,Debit order,Broker
X17603,M,47,EC,23000.0,ABSA,3,0,Debit order,Broker
X17604,M,45,WC,27500.0,Standard,3,1,Debit order,Broker
X17605,F,42,WC,27000.0,FNB,2,4,Stop order,Internal
X17606,Female,32,KZN,11800.0,Capitec,1,3,Debit order,Broker
X17607,F,50,KZN,3900.0,ABSA,2,0,Debit order,Internal
X17608,Female,47,WC,4500.0,FNB,10,0,Debit order,Broker
X17609,F,40,KZN,3700.0,ABSA,1,3,Stop order,Broker
X17610,M,60,NC,5800.0,FNB,1,0,Debit order,Internal
X17611,F,39,GP,28100.0,Capitec,2,2,Debit order,Broker
X17612,F,50,EC,7700.0,FNB,1,1,Debit order,Internal
X17613,M,53,NW,4800.0,Standard,3,0,Debit order,Broker
X17614,Male,61,GP,82500.0,FNB,1,2,Debit order,Broker
X17615,F,50,KZN,8600.0,Capitec,4,1,Debit order,Internal
X17616,F,49,LP,24900.0,FNB,4,1,Stop order,Internal
X17617,M,45,WC,14600.0,Standard,4,2,Debit order,Internal
X17618,Male,47,GP,4600.0,ABSA,2,1,Debit order,Internal
X17619,F,31,NW,6500.0,Capitec,1,1,Debit order,Broker
X17620,M,44,WC,24700.0,,2,0,,Internal
X17621,M,44,WC,6400.0,Capitec,2,0,Debit order,Internal
X17622,M,47,GP,6000.0,Capitec,4,0,Debit order,Internal
X17623,F,42,KZN,7600.0,Other,3,2,Stop order,Internal
X17624,M,53,LP,4600.0,Capitec,1,0,Debit order,Internal
X17625,M,44,MP,11500.0,Standard,2,1,Debit order,Broker
X17626,Male,49,GP,5300.0,Capitec,3,1,Debit order,Internal
X17627,Female,48,NC,6600.0,ABSA,4,1,Debit order,Broker
X17628,F,33,LP,4600.0,Capitec,2,0,Debit order,Internal
X17629,F,45,FS,29300.0,Nedbank,2,0,Stop order,Internal
X17630,M,52,KZN,8400.0,Capitec,1,0,Debit order,Broker
X17631,Male,49,EC,88000.0,Nedbank,2,0,Stop order,Broker
X17632,F,37,EC,,,2,1,,Internal
X17633,M,53,WC,7500.0,ABSA,2,0,Stop order,Broker
X17634,M,64,FS,66700.0,ABSA,1,1,Debit order,Broker
X17635,M,50,EC,29400.0,Standard,1,3,Stop order,Broker
X17636,F,43,FS,14900.0,Capitec,3,0,Debit order,Internal
X17637,Male,34,WC,11000.0,Capitec,3,2,Debit order,Broker
X17638,F,39,GP,4200.0,ABSA,1,1,Stop order,Internal
X17639,F,44,EC,6700.0,Capitec,2,2,Debit order,Broker
X17640,F,43,EC,55100.0,Standard,2,1,Debit order,Broker
X17641,F,55,GP,24700.0,ABSA,10,2,Stop order,Internal
X17642,M,49,GP,20100.0,Capitec,2,0,Debit order,Internal
X17643,M,40,WC,2800.0,Capitec,2,1,Debit order,Internal
X17644,F,39,GP,35500.0,ABSA,10,0,Debit order,Broker
X17645,M,52,WC,4400.0,Capitec,4,1,Debit order,Broker
X17646,F,42,WC,7000.0,ABSA,5,0,Debit order,Broker
X17647,M,51,WC,9300.0,ABSA,2,1,Stop order,Digital
X17648,F,36,KZN,4500.0,Capitec,1,1,Debit order,Broker
X17649,F,41,KZN,34500.0,Capitec,3,5,Debit order,Broker
X17650,M,39,KZN,19000.0,ABSA,1,2,Debit order,Internal
X17651,F,38,WC,9100.0,Capitec,1,0,Debit order,Internal
X17652,Male,41,GP,2500.0,Nedbank,1,0,Stop order,Broker
X17653,M,32,KZN,,,1,1,,Internal
X17654,M,52,GP,40500.0,FNB,10,0,Debit order,Broker
X17655,F,48,GP,2900.0,Standard,3,0,Debit order,Internal
X17656,M,43,KZN,17400.0,ABSA,2,3,Debit order,Broker
X17657,F,48,EC,11200.0,Capitec,4,0,Debit order,Internal
X17658,Male,45,GP,2300.0,Capitec,1,2,Debit order,Internal
X17659,M,37,NW,2500.0,FNB,3,0,Stop order,Internal
X17660,M,27,EC,27800.0,FNB,2,0,Debit order,Broker
X17661,M,47,WC,48400.0,FNB,3,4,Debit order,Internal
X17662,M,41,EC,35300.0,Nedbank,3,1,Debit order,Broker
X17663,F,50,WC,4200.0,Capitec,2,0,Debit order,Internal
X17664,F,47,WC,12600.0,Capitec,5,0,Debit order,Broker
X17665,M,42,NC,9100.0,Standard,4,1,Debit order,Broker
X17666,M,52,KZN,10900.0,Capitec,1,1,Debit order,Broker
X17667,Male,41,WC,28000.0,ABSA,2,0,Debit order,Broker
X17668,F,48,EC,13100.0,Capitec,3,0,Debit order,Broker
X17669,F,47,WC,6900.0,Capitec,2,0,Debit order,Internal
X17670,Male,52,KZN,3600.0,Capitec,2,0,Debit order,Digital
X17671,M,41,MP,6500.0,Capitec,3,1,Debit order,Internal
X17672,M,61,WC,16100.0,Capitec,1,0,Debit order,Digital
X17673,M,46,NC,2900.0,FNB,2,2,Debit order,Broker
X17674,F,49,FS,4000.0,Standard,1,1,Debit order,Broker
X17675,M,59,GP,8800.0,Capitec,1,0,Debit order,Internal
X17676,F,55,KZN,2800.0,Nedbank,1,1,Stop order,Internal
X17677,M,45,KZN,18700.0,Capitec,1,1,Debit order,Internal
X17678,M,47,WC,3300.0,FNB,2,0,Stop order,Internal
X17679,M,47,WC,7100.0,FNB,1,1,Debit order,Internal
X17680,Female,36,WC,480000.0,Capitec,6,0,Debit order,Broker
X17681,F,42,GP,17600.0,Other,3,0,Debit order,Internal
X17682,M,57,WC,9200.0,Capitec,5,0,Debit order,Broker
X17683,F,46,MP,6400.0,Capitec,2,2,Debit order,Internal
X17684,Male,51,LP,43600.0,FNB,6,1,Debit order,Broker
X17685,M,57,WC,84700.0,FNB,1,0,Debit order,Broker
X17686,F,44,KZN,3400.0,FNB,1,4,Debit order,Broker
X17687,F,35,KZN,3700.0,Capitec,2,0,Debit order,Broker
X17688,Female,40,WC,,Capitec,7,0,Debit order,Digital
X17689,M,43,EC,42400.0,Other,1,1,Debit order,Broker
X17690,F,44,WC,3600.0,FNB,4,0,Stop order,Internal
X17691,Male,38,KZN,5900.0,Capitec,9,0,Debit order,Broker
X17692,M,45,WC,16800.0,FNB,1,0,Debit order,Broker
X17693,F,40,LP,61400.0,ABSA,5,0,Debit order,Broker
X17694,M,34,NW,9800.0,ABSA,1,0,Debit order,Broker
X17695,M,28,FS,41200.0,ABSA,3,0,Debit order,Broker
X17696,Male,48,GP,9700.0,Capitec,2,0,Debit order,Broker
X17697,M,48,GP,65800.0,,1,0,,Broker
X17698,Male,43,NW,11600.0,ABSA,2,0,Debit order,Broker
X17699,F,37,FS,12500.0,FNB,1,1,Debit order,Broker
X17700,M,33,EC,5000.0,Capitec,6,1,Debit order,Internal
X17701,F,42,FS,,FNB,1,0,Debit order,Broker
X17702,M,51,WC,23300.0,Nedbank,6,0,Debit order,Broker
X17703,M,53,KZN,11300.0,Capitec,10,0,Debit order,Internal
X17704,F,42,LP,9000.0,ABSA,3,0,Debit order,Internal
X17705,M,41,GP,18000.0,Standard,2,1,Debit order,Broker
X17706,F,35,WC,22200.0,FNB,1,2,Debit order,Broker
X17707,M,31,NW,43100.0,Standard,4,2,Stop order,Broker
X17708,M,48,EC,3200.0,Standard,1,0,Debit order,Internal
X17709,Male,39,KZN,11400.0,Capitec,4,5,Debit order,Broker
X17710,F,45,GP,6900.0,Capitec,1,1,Debit order,Broker
X17711,M,37,MP,19700.0,Nedbank,2,5,Debit order,Broker
X17712,F,39,GP,28800.0,FNB,2,0,Debit order,Broker
X17713,M,39,GP,51500.0,Nedbank,2,0,Debit order,Digital
X17714,F,44,MP,3900.0,Capitec,3,1,Debit order,Internal
X17715,F,41,WC,,Capitec,1,1,Debit order,Broker
X17716,M,36,KZN,9300.0,Other,5,0,Debit order,Digital
X17717,M,43,GP,13200.0,Capitec,1,2,Debit order,Internal
X17718,M,48,LP,57400.0,FNB,1,0,Debit order,Internal
X17719,M,47,MP,10200.0,Capitec,8,2,Debit order,Broker
X17720,M,51,KZN,27300.0,ABSA,2,0,Stop order,Internal
X17721,M,53,MP,7700.0,Capitec,2,0,Debit order,Broker
X17722,F,44,WC,2200.0,ABSA,2,2,Debit order,Digital
X17723,Male,39,WC,,Capitec,5,0,Debit order,Broker
X17724,F,31,WC,5400.0,ABSA,2,3,Debit order,Broker
X17725,Male,39,FS,24900.0,ABSA,4,1,Stop order,Internal
X17726,M,31,NW,27800.0,Other,2,0,Debit order,Broker
X17727,F,49,LP,4100.0,ABSA,3,0,Stop order,Internal
X17728,M,60,GP,16700.0,Capitec,2,0,Debit order,Internal
X17729,F,44,WC,11500.0,Nedbank,3,0,Debit order,Internal
X17730,M,39,WC,15000.0,ABSA,5,1,Stop order,Digital
X17731,M,35,KZN,15900.0,Standard,3,3,Debit order,Broker
X17732,M,47,EC,73000.0,FNB,2,0,Debit order,Broker
X17733,Male,38,GP,11900.0,ABSA,3,0,Debit order,Internal
X17734,Male,45,EC,32100.0,FNB,2,1,Debit order,Broker
X17735,M,54,GP,,Nedbank,3,0,Debit order,Internal
X17736,Male,53,KZN,3700.0,Capitec,2,1,Debit order,Broker
X17737,F,43,GP,2800.0,FNB,1,2,Stop order,Internal
X17738,F,44,WC,94500.0,ABSA,1,0,Debit order,Broker
X17739,M,47,KZN,,FNB,6,1,Debit order,Broker
X17740,M,56,NW,44200.0,Standard,1,0,Stop order,Broker
X17741,F,48,FS,6100.0,FNB,5,0,Debit order,Internal
X17742,F,49,WC,49700.0,Nedbank,1,0,Debit order,Broker
X17743,F,41,KZN,6100.0,Capitec,2,0,Debit order,Broker
X17744,Female,52,FS,7700.0,Capitec,2,0,Debit order,Broker
X17745,F,29,WC,4900.0,Capitec,3,0,Debit order,Internal
X17746,Female,43,WC,20900.0,Standard,2,4,Debit order,Broker
X17747,M,33,KZN,4400.0,ABSA,3,0,Stop order,Broker
X17748,F,34,MP,15200.0,FNB,4,1,Debit order,Internal
X17749,F,42,NW,3800.0,Capitec,5,0,Debit order,Internal
X17750,F,51,WC,60300.0,Standard,3,1,Stop order,Broker
X17751,F,44,MP,26500.0,Standard,1,1,Debit order,Broker
X17752,M,50,KZN,21900.0,Capitec,2,1,Debit order,Internal
X17753,Female,36,WC,12300.0,Capitec,2,0,Debit order,Internal
X17754,M,53,KZN,3700.0,FNB,1,0,Debit order,Broker
X17755,M,35,WC,2900.0,Standard,4,0,Debit order,Internal
X17756,M,35,NC,43000.0,FNB,3,0,Stop order,Internal
X17757,F,51,GP,1490000.0,Capitec,1,0,Debit order,Internal
X17758,F,48,EC,6300.0,Capitec,3,0,Debit order,Broker
X17759,F,46,KZN,6800.0,Capitec,1,2,Debit order,Internal
X17760,M,38,WC,5000.0,Standard,2,1,Debit order,Broker
X17761,Female,28,MP,4900.0,Capitec,10,4,Debit order,Internal
X17762,Male,32,MP,4900.0,Nedbank,1,0,Debit order,Broker
X17763,M,40,MP,37300.0,Standard,1,0,Debit order,Broker
X17764,F,30,EC,2500.0,Capitec,3,2,Debit order,Internal
X17765,Female,36,MP,13100.0,FNB,1,0,Stop order,Internal
X17766,F,56,MP,26700.0,Standard,10,0,Debit order,Broker
X17767,M,49,KZN,17300.0,FNB,10,1,Stop order,Broker
X17768,M,52,KZN,34600.0,Nedbank,2,1,Debit order,Internal
X17769,M,58,WC,7600.0,Nedbank,1,1,Stop order,Broker
X17770,F,50,KZN,9900.0,Capitec,1,0,Debit order,Internal
X17771,M,52,FS,6300.0,Capitec,1,1,Debit order,Internal
X17772,F,46,WC,10400.0,Capitec,2,2,Debit order,Internal
X17773,M,52,KZN,8100.0,Capitec,1,3,Debit order,Broker
X17774,F,43,EC,4500.0,Capitec,7,2,Debit order,Broker
X17775,Male,49,WC,9700.0,Capitec,1,0,Debit order,Broker
X17776,F,29,EC,2600.0,FNB,5,2,Stop order,Broker
X17777,M,48,WC,32800.0,Capitec,10,0,Debit order,Internal
X17778,M,39,MP,12300.0,,2,0,,Internal
X17779,Male,44,GP,30000.0,ABSA,2,2,Debit order,Broker
X17780,M,43,GP,12000.0,Capitec,1,0,Debit order,Internal
X17781,M,44,FS,16100.0,FNB,4,1,Debit order,Broker
X17782,M,51,KZN,3400.0,ABSA,2,2,Debit order,Internal
X17783,M,57,GP,9300.0,ABSA,2,0,Stop order,Broker
X17784,F,37,GP,,,3,0,,Internal
X17785,F,45,KZN,,Standard,3,0,Debit order,Internal
X17786,F,32,GP,13600.0,Capitec,2,1,Debit order,Broker
X17787,M,50,EC,76500.0,FNB,1,1,Debit order,Internal
X17788,F,38,EC,5100.0,Capitec,1,0,Debit order,Broker
X17789,M,50,KZN,16000.0,Standard,7,0,Debit order,Internal
X17790,F,35,WC,,Capitec,4,3,Debit order,Internal
X17791,F,31,GP,5400.0,Capitec,1,3,Debit order,Internal
X17792,M,55,EC,4400.0,Standard,9,1,Debit order,Broker
X17793,F,52,GP,25400.0,ABSA,1,1,Stop order,Broker
X17794,Male,39,WC,3500.0,FNB,1,0,Stop order,Broker
X17795,F,34,GP,43200.0,Other,4,2,Stop order,Broker
X17796,M,65,WC,42100.0,FNB,1,1,Stop order,Broker
X17797,M,46,LP,5100.0,Capitec,1,1,Debit order,Broker
X17798,M,39,WC,57900.0,FNB,9,1,Stop order,Broker
X17799,F,30,KZN,16000.0,Nedbank,2,0,Debit order,Digital
X17800,M,38,NC,,FNB,1,2,Debit order,Internal
X17801,F,51,EC,42200.0,ABSA,2,2,Debit order,Broker
X17802,M,38,EC,7500.0,Standard,1,0,Debit order,Broker
X17803,M,45,EC,14100.0,Standard,6,2,Debit order,Internal
X17804,F,36,WC,25800.0,ABSA,6,4,Debit order,Internal
X17805,Male,44,GP,5700.0,Capitec,1,0,Debit order,Broker
X17806,Female,47,GP,44100.0,ABSA,2,0,Debit order,Broker
X17807,F,50,LP,38800.0,Standard,4,0,Stop order,Internal
X17808,M,58,KZN,18600.0,Capitec,3,0,Debit order,Internal
X17809,Male,37,EC,10500.0,FNB,1,3,Stop order,Broker
X17810,F,39,MP,59000.0,Nedbank,3,2,Stop order,Broker
X17811,F,43,MP,18300.0,Capitec,2,1,Debit order,Internal
X17812,M,34,GP,5600.0,ABSA,2,2,Debit order,Broker
X17813,M,47,LP,15800.0,FNB,3,0,Debit order,Internal
X17814,M,40,WC,16200.0,FNB,5,1,Debit order,Broker
X17815,F,30,WC,12900.0,FNB,2,2,Debit order,Broker
X17816,M,59,GP,44500.0,Standard,2,0,Debit order,Broker
X17817,M,33,MP,,FNB,1,1,Debit order,Internal
X17818,F,30,WC,29800.0,Capitec,1,0,Debit order,Digital
X17819,M,53,NW,45200.0,FNB,6,0,Debit order,Internal
X17820,M,51,LP,45700.0,FNB,4,0,Debit order,Broker
X17821,M,39,WC,35900.0,Capitec,1,0,Debit order,Broker
X17822,F,43,KZN,11000.0,Capitec,1,1,Debit order,Digital
X17823,M,43,NW,11700.0,Capitec,3,2,Debit order,Broker
X17824,M,46,KZN,,Capitec,2,1,Debit order,Internal
X17825,F,45,GP,10500.0,ABSA,2,1,Stop order,Internal
X17826,Female,41,MP,3200.0,Nedbank,3,0,Stop order,Internal
X17827,Male,38,LP,8700.0,Standard,3,1,Stop order,Broker
X17828,F,46,EC,3100.0,FNB,2,5,Debit order,Internal
X17829,M,36,EC,17000.0,ABSA,1,3,Debit order,Internal
X17830,M,57,WC,13300.0,,5,0,,Digital
X17831,M,42,GP,13900.0,Capitec,1,0,Debit order,Digital
X17832,M,43,KZN,28300.0,FNB,2,1,Debit order,Internal
X17833,F,29,LP,2900.0,ABSA,3,1,Debit order,Digital
X17834,M,46,GP,11900.0,ABSA,2,2,Debit order,Broker
X17835,M,40,WC,8100.0,Capitec,6,0,Debit order,Broker
X17836,M,55,WC,26200.0,FNB,1,1,Stop order,Broker
X17837,F,45,KZN,17400.0,Capitec,9,0,Debit order,Internal
X17838,M,41,WC,4800.0,Standard,8,0,Debit order,Digital
X17839,M,54,WC,12300.0,FNB,2,0,Debit order,Broker
X17840,M,66,GP,,,9,0,,Internal
X17841,M,55,GP,59300.0,FNB,3,0,Debit order,Broker
X17842,F,47,EC,8500.0,Capitec,5,1,Debit order,Internal
X17843,F,40,KZN,22300.0,Capitec,1,0,Debit order,Broker
X17844,F,44,KZN,9400.0,Capitec,1,2,Debit order,Internal
